prv000102;113;40;138;land;3699.1201171875;134.529998779297
prv000103;141;80;19;land;3729.13989257813;134.410003662109
prv000104;180;214;87;land;3769.67993164063;148.770004272461
prv000105;71;163;253;land;3789.52001953125;134.789993286133
prv000106;140;251;110;land;3812.8701171875;141.600006103516
prv000107;26;166;233;land;3848.42993164063;138.880004882813
prv000108;1;219;244;land;3879.17993164063;133.139999389648
prv000109;142;139;84;land;3916.51000976563;137.25
prv000110;153;238;162;land;3935.830078125;140.919998168945
prv000111;121;39;185;land;2440.0;163.970001220703
prv000112;49;29;198;land;2460.65991210938;164.279998779297
prv000113;73;18;194;land;2530.39990234375;160.029998779297
prv000114;41;186;228;land;2537.21997070313;149.279998779297
prv000115;160;179;62;land;2580.0400390625;149.059997558594
prv000116;60;44;128;land;2590.35009765625;157.460006713867
prv000117;33;224;69;land;2629.65991210938;157.139999389648
prv000118;100;238;163;land;2659.6201171875;154.740005493164
prv000119;109;244;152;land;2713.94995117188;153.050003051758
prv000120;83;218;63;land;2736.81005859375;153.350006103516
prv000121;69;162;97;land;2757.8798828125;158.070007324219
prv000122;221;211;44;land;2782.97998046875;160.770004272461
prv000123;3;174;151;land;2843.38989257813;167.419998168945
prv000124;225;201;212;land;2848.0;167.720001220703
prv000125;115;218;26;land;3363.21997070313;147.059997558594
prv000126;77;1;23;land;3367.40991210938;152.720001220703
prv000127;130;15;154;land;3398.73999023438;153.190002441406
prv000128;181;168;188;land;3436.13989257813;157.720001220703
prv000129;142;98;47;land;3459.81005859375;148.5
prv000130;185;116;94;land;3489.77001953125;150.059997558594
prv000131;119;165;78;land;3533.57006835938;153.789993286133
prv000132;219;36;40;land;3579.11010742188;149.820007324219
prv000133;133;249;10;land;3603.7900390625;156.039993286133
prv000134;200;247;104;land;3637.42993164063;147.5
prv000135;122;140;225;land;3665.59008789063;159.130004882813
prv000136;252;32;158;land;3695.1298828125;156.320007324219
prv000137;125;219;60;land;3731.14990234375;157.699996948242
prv000138;164;146;184;land;3748.68994140625;159.119995117188
prv000139;113;106;195;land;3803.52001953125;161.139999389648
prv000140;160;170;179;land;3823.080078125;159.910003662109
prv000141;100;188;193;land;3842.63989257813;158.610000610352
prv000142;4;5;135;land;3887.86010742188;152.190002441406
prv000143;236;105;172;land;3915.26000976563;156.740005493164
prv000144;80;202;80;land;3938.77001953125;157.389999389648
prv000145;134;153;15;land;2452.67993164063;173.770004272461
prv000146;224;204;121;land;2477.47998046875;176.630004882813
prv000147;14;253;114;land;2503.419921875;179.320007324219
prv000148;24;163;113;land;2546.48999023438;175.889999389648
prv000149;79;20;210;land;2566.97998046875;165.949996948242
prv000150;133;1;147;land;2595.22998046875;173.160003662109
prv000151;186;125;249;land;2629.10009765625;171.660003662109
prv000152;175;55;92;land;2662.88989257813;178.039993286133
prv000153;178;239;158;land;2702.8798828125;177.059997558594
prv000154;77;149;145;land;2731.2900390625;176.610000610352
prv000155;29;79;249;land;2756.21997070313;176.089996337891
prv000156;249;35;16;land;2794.34008789063;170.690002441406
prv000157;9;67;215;land;2832.05004882813;188.940002441406
prv000158;107;248;15;land;2847.23999023438;181.130004882813
prv000159;224;207;111;land;2875.28002929688;184.100006103516
prv000160;15;141;101;land;3373.7099609375;163.389999389648
prv000161;253;119;154;land;3414.48999023438;166.080001831055
prv000162;136;18;228;land;3431.669921875;169.75
prv000163;114;206;11;land;3463.30004882813;172.830001831055
prv000164;143;18;30;land;3498.96997070313;171.110000610352
prv000165;149;118;226;land;3522.3798828125;179.259994506836
prv000166;237;183;13;land;3576.46997070313;171.869995117188
prv000167;196;29;254;land;3607.7900390625;179.619995117188
prv000168;99;69;28;land;3626.67993164063;168.240005493164
prv000169;231;121;141;land;3668.43994140625;182.610000610352
prv000170;203;201;159;land;3696.11010742188;178.270004272461
prv000171;204;26;182;land;3721.48999023438;174.910003662109
prv000172;85;43;191;land;3755.28002929688;180.25
prv000173;213;17;190;land;3784.60009765625;169.190002441406
prv000174;90;235;11;land;3809.88989257813;184.800003051758
prv000175;191;144;10;land;3863.59008789063;174.190002441406
prv000176;56;232;158;land;3896.55004882813;180.720001220703
prv000177;176;124;94;land;3924.42993164063;177.630004882813
prv000178;143;194;32;land;3949.67993164063;173.880004882813
prv000179;251;235;35;land;3966.830078125;184.949996948242
prv000180;61;147;146;land;3993.94995117188;188.690002441406
prv000181;178;201;231;land;2409.78002929688;196.050003051758
prv000182;201;42;11;land;2458.80004882813;191.309997558594
prv000183;248;243;230;land;2488.23999023438;186.479995727539
prv000184;92;4;83;land;2502.22998046875;201.979995727539
prv000185;72;56;230;land;2554.1201171875;198.940002441406
prv000186;2;140;12;land;2573.17993164063;196.279998779297
prv000187;146;65;150;land;2600.44995117188;193.990005493164
prv000188;109;24;232;land;2638.2900390625;192.509994506836
prv000189;102;124;225;land;2672.30004882813;198.660003662109
prv000190;77;136;10;land;2711.11010742188;195.910003662109
prv000191;27;248;38;land;2749.07006835938;195.979995727539
prv000192;211;168;11;land;2774.80004882813;185.350006103516
prv000193;161;129;213;land;2814.85009765625;200.139999389648
prv000194;240;221;59;land;2817.59008789063;186.610000610352
prv000195;67;8;42;land;2863.18994140625;196.130004882813
prv000196;65;225;91;land;2879.07006835938;197.110000610352
prv000197;239;239;214;land;3391.28002929688;208.559997558594
prv000198;102;204;232;land;3396.43994140625;195.139999389648
prv000199;108;172;233;land;3437.8798828125;202.25
prv000200;9;165;60;land;3459.17993164063;204.970001220703
prv000201;76;253;34;land;3505.26000976563;198.610000610352
prv000202;47;88;109;land;3545.9599609375;189.869995117188
prv000203;81;199;241;land;3576.51000976563;192.630004882813
prv000204;189;137;229;land;3604.19995117188;193.740005493164
prv000205;138;232;135;land;3629.36010742188;200.830001831055
prv000206;137;220;178;land;3648.9599609375;188.5
prv000207;27;70;65;land;3681.21997070313;200.979995727539
prv000208;228;244;216;land;3718.38989257813;192.389999389648
prv000209;179;72;154;land;3746.0;198.399993896484
prv000210;68;184;162;land;3775.96997070313;195.759994506836
prv000211;40;114;18;land;3831.68994140625;199.110000610352
prv000212;1;146;203;land;3839.03002929688;183.75
prv000213;44;166;109;land;3880.0400390625;200.910003662109
prv000214;0;24;95;land;3921.60009765625;194.149993896484
prv000215;221;233;52;land;3940.18994140625;200.139999389648
prv000216;250;235;57;land;3975.80004882813;198.320007324219
prv000217;189;219;253;land;4006.7099609375;203.970001220703
prv000218;149;251;230;land;2389.30004882813;226.630004882813
prv000219;38;176;173;land;2417.919921875;208.619995117188
prv000220;202;228;144;land;2444.8798828125;214.910003662109
prv000221;91;116;124;land;2480.92993164063;219.029998779297
prv000222;104;96;88;land;2518.82006835938;220.100006103516
prv000223;87;227;133;land;2561.13989257813;227.089996337891
prv000224;211;138;130;land;2586.919921875;223.460006713867
prv000225;220;154;143;land;2596.169921875;210.380004882813
prv000226;228;172;214;land;2638.47998046875;214.630004882813
prv000227;104;127;65;land;2673.82006835938;216.210006713867
prv000228;168;169;147;land;2700.5;214.429992675781
prv000229;137;225;88;land;2729.21997070313;213.339996337891
prv000230;152;2;225;land;2778.06005859375;218.610000610352
prv000231;52;140;29;land;2807.8701171875;219.800003051758
prv000232;166;148;219;land;2840.38989257813;210.410003662109
prv000233;25;24;19;land;2864.21997070313;217.350006103516
prv000234;116;204;78;land;2882.27001953125;227.020004272461
prv000235;172;127;254;land;3343.48999023438;223.940002441406
prv000236;137;211;243;land;3368.84008789063;228.889999389648
prv000237;200;122;52;land;3416.17993164063;209.169998168945
prv000238;166;105;72;land;3437.8701171875;218.160003662109
prv000239;212;3;63;land;3469.67993164063;221.149993896484
prv000240;227;168;99;land;3500.580078125;212.25
prv000241;114;56;34;land;3529.39990234375;219.009994506836
prv000242;189;22;112;land;3563.11010742188;212.350006103516
prv000243;230;120;166;land;3601.13989257813;212.770004272461
prv000244;251;23;144;land;3642.77001953125;218.720001220703
prv000245;252;104;108;land;3658.17993164063;214.839996337891
prv000246;182;64;138;land;3702.09008789063;216.470001220703
prv000247;79;194;64;land;3725.31005859375;222.179992675781
prv000248;134;167;233;land;3751.52001953125;216.490005493164
prv000249;181;242;254;land;3798.61010742188;210.130004882813
prv000250;101;52;184;land;3824.1201171875;221.710006713867
prv000251;24;141;250;land;3851.669921875;217.369995117188
prv000252;216;144;234;land;3880.81005859375;223.630004882813
prv000253;149;65;108;land;3912.44995117188;211.119995117188
prv000254;74;113;231;land;3956.52001953125;222.770004272461
prv000255;45;206;236;land;3981.48999023438;217.410003662109
prv000256;113;183;172;land;4024.93994140625;229.570007324219
prv000257;193;191;111;land;4024.27001953125;214.330001831055
prv000258;128;89;245;land;2400.77001953125;242.529998779297
prv000259;51;153;44;land;2424.11010742188;229.979995727539
prv000260;242;238;22;land;2448.6298828125;234.75
prv000261;122;87;144;land;2482.31005859375;245.419998168945
prv000262;191;215;158;land;2524.40991210938;244.119995117188
prv000263;215;86;33;land;2524.51000976563;234.919998168945
prv000264;29;97;138;land;2584.830078125;242.770004272461
prv000265;191;80;174;land;2612.830078125;229.130004882813
prv000266;102;52;16;land;2630.44995117188;246.75
prv000267;146;148;237;land;2664.919921875;233.940002441406
prv000268;172;246;14;land;2691.9599609375;236.070007324219
prv000269;237;79;141;land;2724.919921875;235.529998779297
prv000270;147;99;196;land;2753.330078125;232.25
prv000271;252;200;172;land;2787.25;232.479995727539
prv000272;26;111;35;land;2830.65991210938;237.289993286133
prv000273;35;49;100;land;2858.7900390625;238.240005493164
prv000274;134;249;32;land;2886.06005859375;242.550003051758
prv000275;56;236;235;land;2912.72998046875;252.5
prv000276;164;210;103;land;3346.0400390625;243.759994506836
prv000277;28;131;197;land;3368.0400390625;243.199996948242
prv000278;134;178;111;land;3412.27001953125;233.779998779297
prv000279;147;12;129;land;3442.47998046875;235.899993896484
prv000280;99;255;122;land;3465.580078125;242.979995727539
prv000281;129;113;211;land;3495.61010742188;233.160003662109
prv000282;197;159;125;land;3528.28002929688;240.940002441406
prv000283;34;190;195;land;3559.7900390625;238.339996337891
prv000284;62;161;108;land;3593.669921875;236.729995727539
prv000285;189;10;115;land;3624.830078125;232.199996948242
prv000286;77;109;60;land;3654.669921875;242.669998168945
prv000287;237;217;161;land;3680.67993164063;233.610000610352
prv000288;57;187;101;land;3720.81005859375;244.110000610352
prv000289;170;215;87;land;3749.2099609375;245.860000610352
prv000290;68;100;118;land;3792.78002929688;241.080001831055
prv000291;13;49;33;land;3819.34008789063;240.509994506836
prv000292;254;187;13;land;3852.0;239.610000610352
prv000293;25;177;134;land;3884.26000976563;241.740005493164
prv000294;29;165;17;land;3907.25;232.25
prv000295;45;36;109;land;3937.27001953125;232.380004882813
prv000296;22;170;57;land;3988.27001953125;240.619995117188
prv000297;49;19;178;land;4010.73999023438;226.720001220703
prv000298;123;132;141;land;4029.47998046875;232.690002441406
prv000299;207;182;39;land;2300.65991210938;262.760009765625
prv000300;12;171;192;land;2305.4599609375;273.769989013672
prv000301;60;102;38;land;2385.77001953125;260.429992675781
prv000302;205;194;221;land;2418.31005859375;262.589996337891
prv000303;105;54;223;land;2440.8701171875;256.989990234375
prv000304;196;143;216;land;2481.1201171875;266.690002441406
prv000305;81;183;190;land;2514.5400390625;263.279998779297
prv000306;208;14;22;land;2537.89990234375;256.119995117188
prv000307;248;162;114;land;2566.48999023438;259.070007324219
prv000308;160;175;171;land;2602.419921875;264.220001220703
prv000309;151;59;8;land;2651.30004882813;256.320007324219
prv000310;34;132;8;land;2678.94995117188;259.570007324219
prv000311;89;38;59;land;2706.40991210938;260.720001220703
prv000312;3;140;217;land;2729.36010742188;257.790008544922
prv000313;80;161;55;land;2770.65991210938;253.279998779297
prv000314;118;236;173;land;2799.51000976563;259.619995117188
prv000315;163;201;27;land;2836.6298828125;254.240005493164
prv000316;2;255;118;land;2858.97998046875;255.820007324219
prv000317;51;239;229;land;2885.61010742188;256.959991455078
prv000318;30;245;213;land;2927.02001953125;260.179992675781
prv000319;231;54;201;land;2940.6201171875;264.910003662109
prv000320;76;208;68;land;3235.17993164063;262.880004882813
prv000321;97;168;32;land;3251.71997070313;264.010009765625
prv000322;25;79;75;land;3270.69995117188;270.429992675781
prv000323;210;71;176;land;3349.56005859375;259.220001220703
prv000324;122;62;74;land;3376.31005859375;256.279998779297
prv000325;3;119;152;land;3389.23999023438;266.660003662109
prv000326;56;12;252;land;3442.22998046875;259.459991455078
prv000327;99;163;136;land;3478.02001953125;262.049987792969
prv000328;70;237;125;land;3502.6201171875;260.230010986328
prv000329;173;60;208;land;3523.57006835938;256.660003662109
prv000330;130;251;35;land;3564.06005859375;261.799987792969
prv000331;26;87;195;land;3585.75;255.350006103516
prv000332;108;33;116;land;3613.51000976563;268.200012207031
prv000333;76;235;106;land;3671.57006835938;263.660003662109
prv000334;160;113;9;land;3699.7099609375;250.020004272461
prv000335;32;83;27;land;3725.080078125;264.200012207031
prv000336;97;241;233;land;3762.21997070313;257.940002441406
prv000337;83;7;63;land;3774.47998046875;243.589996337891
prv000338;137;192;147;land;3832.18994140625;261.450012207031
prv000339;5;74;160;land;3846.13989257813;251.259994506836
prv000340;13;212;37;land;3888.19995117188;260.790008544922
prv000341;241;156;35;land;3924.6298828125;253.149993896484
prv000342;200;153;190;land;3956.46997070313;265.010009765625
prv000343;4;201;147;land;3966.71997070313;249.690002441406
prv000344;45;178;47;land;4010.669921875;249.550003051758
prv000345;75;166;23;land;2294.34008789063;282.890014648438
prv000346;140;60;174;land;2315.14990234375;287.350006103516
prv000347;175;71;91;land;2332.31005859375;289.380004882813
prv000348;63;54;135;land;2383.919921875;278.630004882813
prv000349;198;91;59;land;2402.55004882813;288.239990234375
prv000350;86;229;236;land;2451.15991210938;278.529998779297
prv000351;152;165;51;land;2489.7900390625;286.149993896484
prv000352;68;71;6;land;2502.53002929688;273.369995117188
prv000353;39;201;107;land;2541.64990234375;280.609985351563
prv000354;182;158;13;land;2572.80004882813;281.980010986328
prv000355;124;53;35;land;2619.77001953125;286.010009765625
prv000356;5;71;2;land;2648.73999023438;283.179992675781
prv000357;160;71;50;land;2672.89990234375;279.779998779297
prv000358;190;155;177;land;2701.03002929688;283.559997558594
prv000359;127;113;29;land;2737.6201171875;281.380004882813
prv000360;227;237;213;land;2759.03002929688;273.899993896484
prv000361;184;97;223;land;2795.47998046875;284.540008544922
prv000362;191;36;43;land;2829.72998046875;275.260009765625
prv000363;22;243;50;land;2866.48999023438;273.179992675781
prv000364;142;13;28;land;2906.1201171875;273.079986572266
prv000365;24;194;155;land;2930.76000976563;277.959991455078
prv000366;7;36;54;land;2942.76000976563;281.940002441406
prv000367;189;95;66;land;3123.02001953125;288.670013427734
prv000368;254;83;146;land;3134.02001953125;288.0
prv000369;196;204;254;land;3175.80004882813;291.489990234375
prv000370;88;212;165;land;3236.830078125;275.600006103516
prv000371;241;83;105;land;3255.1298828125;286.029998779297
prv000372;153;179;157;land;3281.6298828125;285.579986572266
prv000373;148;240;197;land;3296.22998046875;288.029998779297
prv000374;193;30;70;land;3352.69995117188;271.820007324219
prv000375;72;238;190;land;3380.76000976563;285.140014648438
prv000376;93;121;222;land;3418.40991210938;267.329986572266
prv000377;205;80;10;land;3434.2900390625;281.730010986328
prv000378;167;144;203;land;3459.93994140625;278.059997558594
prv000379;176;158;132;land;3511.5;279.519989013672
prv000380;142;55;188;land;3542.05004882813;272.130004882813
prv000381;200;206;164;land;3559.43994140625;278.109985351563
prv000382;5;68;246;land;3590.13989257813;279.779998779297
prv000383;69;9;217;land;3633.02001953125;268.119995117188
prv000384;42;115;64;land;3668.96997070313;282.040008544922
prv000385;238;82;206;land;3698.10009765625;274.540008544922
prv000386;86;59;242;land;3725.0;278.130004882813
prv000387;92;90;111;land;3761.25;277.170013427734
prv000388;127;49;52;land;3791.60009765625;278.040008544922
prv000389;44;2;163;land;3817.68994140625;273.570007324219
prv000390;164;162;20;land;3844.7900390625;281.119995117188
prv000391;44;1;25;land;3872.90991210938;278.010009765625
prv000392;235;64;114;land;3920.47998046875;276.100006103516
prv000393;175;97;82;land;3948.71997070313;281.190002441406
prv000394;69;203;166;land;3983.31005859375;271.890014648438
prv000395;116;18;193;land;3999.38989257813;267.200012207031
prv000396;162;97;113;land;2262.71997070313;304.459991455078
prv000397;234;109;237;land;2279.38989257813;305.329986572266
prv000398;233;206;144;land;2322.35009765625;303.600006103516
prv000399;246;174;12;land;2340.68994140625;308.279998779297
prv000400;202;50;81;land;2391.7099609375;300.119995117188
prv000401;110;177;53;land;2420.1298828125;292.730010986328
prv000402;185;67;37;land;2431.919921875;307.820007324219
prv000403;169;45;18;land;2483.07006835938;309.420013427734
prv000404;236;77;149;land;2510.35009765625;300.839996337891
prv000405;89;227;49;land;2540.76000976563;301.170013427734
prv000406;209;18;201;land;2564.73999023438;299.149993896484
prv000407;46;40;176;land;2596.46997070313;303.329986572266
prv000408;90;153;0;land;2644.19995117188;301.730010986328
prv000409;33;79;147;land;2674.55004882813;301.559997558594
prv000410;92;116;239;land;2713.90991210938;305.019989013672
prv000411;54;29;44;land;2746.8798828125;304.589996337891
prv000412;220;179;133;land;2760.63989257813;292.540008544922
prv000413;71;11;134;land;2785.93994140625;299.459991455078
prv000414;252;113;102;land;2819.53002929688;306.619995117188
prv000415;91;196;155;land;2855.56005859375;298.670013427734
prv000416;162;0;185;land;2894.48999023438;293.709991455078
prv000417;43;243;41;land;2929.419921875;299.679992675781
prv000418;135;81;86;land;2942.44995117188;292.220001220703
prv000419;198;249;209;land;3072.02001953125;312.290008544922
prv000420;158;199;31;land;3077.4599609375;306.359985351563
prv000421;36;46;70;land;3111.59008789063;302.959991455078
prv000422;65;158;37;land;3138.26000976563;299.230010986328
prv000423;131;153;134;land;3178.65991210938;308.279998779297
prv000424;81;190;0;land;3239.1298828125;292.869995117188
prv000425;56;22;3;land;3283.85009765625;309.660003662109
prv000426;19;138;231;land;3305.78002929688;305.220001220703
prv000427;254;139;100;land;3360.30004882813;285.820007324219
prv000428;71;163;66;land;3373.39990234375;302.529998779297
prv000429;23;141;219;land;3422.60009765625;303.040008544922
prv000430;30;191;51;land;3445.67993164063;298.470001220703
prv000431;198;14;178;land;3475.5;292.809997558594
prv000432;193;168;4;land;3502.06005859375;298.429992675781
prv000433;69;94;55;land;3534.98999023438;303.089996337891
prv000434;226;59;145;land;3567.8798828125;299.010009765625
prv000435;170;195;193;land;3592.69995117188;309.380004882813
prv000436;207;65;137;land;3639.77001953125;291.540008544922
prv000437;147;63;39;land;3663.07006835938;300.850006103516
prv000438;236;219;152;land;3687.419921875;297.329986572266
prv000439;116;248;181;land;3719.06005859375;292.570007324219
prv000440;33;249;237;land;3767.1201171875;307.269989013672
prv000441;151;52;25;land;3786.31005859375;304.200012207031
prv000442;139;109;154;land;3826.42993164063;300.220001220703
prv000443;44;16;243;land;3863.580078125;300.200012207031
prv000444;176;211;145;land;3884.17993164063;296.549987792969
prv000445;50;134;145;land;3906.46997070313;291.609985351563
prv000446;17;186;0;land;3941.32006835938;292.179992675781
prv000447;123;163;55;land;3969.38989257813;284.25
prv000448;192;8;11;land;2262.09008789063;312.899993896484
prv000449;218;227;67;land;2301.44995117188;323.470001220703
prv000450;5;126;252;land;2325.86010742188;318.380004882813
prv000451;191;102;76;land;2347.61010742188;325.25
prv000452;157;245;71;land;2372.0400390625;316.489990234375
prv000453;186;47;140;land;2423.5;326.929992675781
prv000454;101;28;244;land;2447.7099609375;315.950012207031
prv000455;186;104;111;land;2464.17993164063;306.290008544922
prv000456;90;120;119;land;2506.3701171875;326.049987792969
prv000457;71;97;75;land;2551.59008789063;317.049987792969
prv000458;72;157;179;land;2577.86010742188;315.170013427734
prv000459;96;222;43;land;2615.48999023438;323.130004882813
prv000460;53;4;191;land;2643.69995117188;313.790008544922
prv000461;253;216;182;land;2655.67993164063;326.410003662109
prv000462;168;224;9;land;2693.61010742188;319.859985351563
prv000463;181;233;90;land;2741.6298828125;318.179992675781
prv000464;37;141;79;land;2773.44995117188;316.540008544922
prv000465;64;228;47;land;2792.85009765625;315.450012207031
prv000466;128;46;139;land;2840.8701171875;328.309997558594
prv000467;49;135;213;land;2862.96997070313;318.799987792969
prv000468;18;203;112;land;2883.43994140625;317.970001220703
prv000469;0;129;71;land;2912.32006835938;322.059997558594
prv000470;222;118;123;land;3034.44995117188;331.119995117188
prv000471;72;101;243;land;3057.84008789063;320.549987792969
prv000472;71;138;85;land;3090.78002929688;315.720001220703
prv000473;83;197;95;land;3112.06005859375;325.570007324219
prv000474;67;204;87;land;3136.26000976563;315.700012207031
prv000475;108;14;75;land;3189.36010742188;317.660003662109
prv000476;198;9;95;land;3190.3701171875;327.829986572266
prv000477;159;214;32;land;3249.11010742188;310.899993896484
prv000478;54;113;160;land;3267.56005859375;315.510009765625
prv000479;180;66;225;land;3306.42993164063;322.470001220703
prv000480;199;189;5;land;3328.89990234375;321.450012207031
prv000481;142;221;108;land;3387.25;308.769989013672
prv000482;6;185;3;land;3409.85009765625;310.799987792969
prv000483;49;28;54;land;3446.18994140625;319.100006103516
prv000484;246;14;198;land;3468.17993164063;321.040008544922
prv000485;238;138;38;land;3498.2900390625;320.489990234375
prv000486;92;204;92;land;3531.38989257813;328.029998779297
prv000487;148;133;79;land;3561.38989257813;318.529998779297
prv000488;240;3;138;land;3609.90991210938;317.920013427734
prv000489;247;161;150;land;3628.44995117188;316.929992675781
prv000490;129;75;111;land;3648.97998046875;330.519989013672
prv000491;90;195;117;land;3691.15991210938;320.609985351563
prv000492;250;150;212;land;3714.17993164063;314.239990234375
prv000493;246;221;192;land;3745.0;311.329986572266
prv000494;147;229;144;land;3797.85009765625;319.160003662109
prv000495;4;157;191;land;3808.96997070313;302.760009765625
prv000496;42;237;177;land;3845.73999023438;304.0
prv000497;47;118;40;land;4090.17993164063;332.410003662109
prv000498;120;199;126;land;4094.669921875;333.329986572266
prv000499;201;241;68;land;2202.98999023438;346.160003662109
prv000500;168;145;105;land;2221.13989257813;342.959991455078
prv000501;230;255;110;land;2260.81005859375;350.600006103516
prv000502;53;35;87;land;2284.78002929688;328.790008544922
prv000503;66;105;183;land;2324.36010742188;337.950012207031
prv000504;225;3;12;land;2344.5;342.109985351563
