trt000163;114;206;11;land;6895.43;1432.33
trt000164;143;18;30;land;7089.09;1413.56
trt000165;149;118;226;land;7290.58;1387.69
trt000166;237;183;13;land;7426.59;1392.11
trt000167;196;29;254;land;7600.84;1363.52
trt000168;99;69;28;land;8396.95;1312.2
trt000169;231;121;141;land;8482.4;1322.99
trt000170;203;201;159;land;8676.08;1328.07
trt000171;204;26;182;land;1294.68;1544.16
trt000172;85;43;191;land;1447.59;1626.65
trt000173;213;17;190;land;1622.32;1584.5
trt000174;90;235;11;land;1912.01;1502.25
trt000175;191;144;10;land;2104.44;1494.77
trt000176;56;232;158;land;2354.15;1514.16
trt000177;176;124;94;land;2471.26;1514.76
trt000178;143;194;32;land;3152.56;1493.33
trt000179;251;235;35;land;3299.67;1475.15
trt000180;61;147;146;land;3551.6;1434.87
trt000181;178;201;231;land;3688.27;1525.31
trt000182;201;42;11;land;3883.53;1493.16
trt000183;248;243;230;land;4014.47;1468.95
trt000184;92;4;83;land;6110.9;1553.13
trt000185;72;56;230;land;6558.88;1601.39
trt000186;2;140;12;land;6741.85;1589.4
trt000187;146;65;150;land;6949.4;1549.42
trt000188;109;24;232;land;7212.49;1531.82
trt000189;102;124;225;land;7535.84;1562.22
trt000190;77;136;10;land;7697.67;1565.03
trt000191;27;248;38;land;7839.87;1591.81
trt000192;211;168;11;land;8042.22;1530.53
trt000193;161;129;213;land;8500.46;1485.75
trt000194;240;221;59;land;8559.14;1622.2
trt000195;67;8;42;land;391.7;1735.52
trt000196;65;225;91;land;451.62;1750.07
trt000197;239;239;214;land;1298.93;1625.21
trt000198;102;204;232;land;1545.57;1654.81
trt000199;108;172;233;land;1670.73;1695.16
trt000200;9;165;60;land;1912.01;1602.3
trt000201;76;253;34;land;2035.9;1735.04
trt000202;47;88;109;land;2367.28;1629.17
trt000203;81;199;241;land;2529.24;1665.74
trt000204;189;137;229;land;2642.44;1727.35
trt000205;138;232;135;land;3158.05;1610.85
trt000206;137;220;178;land;3304.56;1683.08
trt000207;27;70;65;land;3498.97;1609.12
trt000208;228;244;216;land;3658.37;1649.73
trt000209;179;72;154;land;3822.02;1679.95
trt000210;68;184;162;land;3977.4;1678.39
trt000211;40;114;18;land;4390.35;1713.88
trt000212;1;146;203;land;5321.3;1772.26
trt000213;44;166;109;land;5375.33;1753.99
trt000214;0;24;95;land;6090.63;1653.94
trt000215;221;233;52;land;6467.11;1748.42
trt000216;250;235;57;land;6537.27;1753.28
trt000217;189;219;253;land;6822.99;1738.38
trt000218;149;251;230;land;6996.95;1713.23
trt000219;38;176;173;land;7224.56;1639.66
trt000220;202;228;144;land;7398.08;1631.85
trt000221;91;116;124;land;7672.19;1723.44
trt000222;104;96;88;land;8009.17;1703.13
trt000223;87;227;133;land;8069.22;1610.45
trt000224;211;138;130;land;8313.06;1716.26
trt000225;220;154;143;land;8499.79;1723.02
trt000226;228;172;214;land;8729.79;1733.25
trt000227;104;127;65;land;8917.73;1786.89
trt000228;168;169;147;land;9551.94;1696.64
trt000229;137;225;88;land;9601.4;1694.72
trt000230;152;2;225;land;232.97;1833.92
trt000231;52;140;29;land;335.54;1797.7
trt000232;166;148;219;land;491.33;1835.34
trt000233;25;24;19;land;677.74;1853.4
trt000234;116;204;78;land;997.34;1883.87
trt000235;172;127;254;land;1128.34;1838.03
trt000236;137;211;243;land;1535.04;1833.67
trt000237;200;122;52;land;1738.08;1851.44
trt000238;166;105;72;land;1770.06;1786.56
trt000239;212;3;63;land;2087.84;1846.11
trt000240;227;168;99;land;2256.78;1657.62
trt000241;114;56;34;land;2488.04;1760.51
trt000242;189;22;112;land;2705.27;1813.21
trt000243;230;120;166;land;3158.09;1813.96
trt000244;251;23;144;land;3263.9;1802.95
trt000245;252;104;108;land;3482.29;1794.62
trt000246;182;64;138;land;3656.84;1763.57
trt000247;79;194;64;land;3948.43;1801.26
trt000248;134;167;233;land;4020.31;1747.35
trt000249;181;242;254;land;5047.12;1901.98
trt000250;101;52;184;land;5226.87;1844.72
trt000251;24;141;250;land;5423.43;1787.69
trt000252;216;144;234;land;5516.46;1884.87
trt000253;149;65;108;land;5963.54;1865.24
trt000254;74;113;231;land;6151.26;1719.3
trt000255;45;206;236;land;6304.61;1897.47
trt000256;113;183;172;land;6653.85;1771.43
trt000257;193;191;111;land;6716.86;1759.99
trt000258;128;89;245;land;7106.54;1869.97
trt000259;51;153;44;land;7192.95;1766.89
trt000260;242;238;22;land;7398.61;1784.96
trt000261;122;87;144;land;7618.5;1843.79
trt000262;191;215;158;land;8022.54;1842.06
trt000263;215;86;33;land;8216.84;1799.35
trt000264;29;97;138;land;8393.76;1840.86
trt000265;191;80;174;land;8656.01;1846.01
trt000266;102;52;16;land;8846.97;1788.78
trt000267;146;148;237;land;8976.96;1844.67
trt000268;172;246;14;land;9318.09;1830.56
trt000269;237;79;141;land;9439.26;1865.15
trt000270;147;99;196;land;170.02;1933.55
trt000271;252;200;172;land;375.09;1974.82
trt000272;26;111;35;land;601.25;1984.86
trt000273;35;49;100;land;726.36;1986.38
trt000274;134;249;32;land;1095.95;2044.17
trt000275;56;236;235;land;1217.71;1934.79
trt000276;164;210;103;land;1387.92;1942.8
trt000277;28;131;197;land;1583.95;1994.57
trt000278;134;178;111;land;1959.22;1868.41
trt000279;147;12;129;land;2121.27;1959.54
trt000280;99;255;122;land;2305.99;1954.3
trt000281;129;113;211;land;2590.58;1851.29
trt000282;197;159;125;land;2687.78;1961.44
trt000283;34;190;195;land;2909.07;2013.35
trt000284;62;161;108;land;3320.94;1886.29
trt000285;189;10;115;land;3369.93;1977.21
trt000286;77;109;60;land;3638.53;1914.27
trt000287;237;217;161;land;3841.12;1863.34
trt000288;57;187;101;land;5036.93;2017.99
trt000289;170;215;87;land;5209.6;2018.66
trt000290;68;100;118;land;5342.59;1918.73
trt000291;13;49;33;land;5561.17;1979.44
trt000292;254;187;13;land;5965.72;1998.81
trt000293;25;177;134;land;6131.68;1979.23
trt000294;29;165;17;land;6433.96;1943.79
trt000295;45;36;109;land;6553.13;1951.1
trt000296;22;170;57;land;6774.9;1959.14
trt000297;49;19;178;land;6951.89;1979.12
trt000298;123;132;141;land;7243.18;1980.14
trt000299;207;182;39;land;7480.19;1915.44
trt000300;12;171;192;land;7678.09;1999.56
trt000301;60;102;38;land;7853.31;1873.57
trt000302;205;194;221;land;8213.25;1921.09
trt000303;105;54;223;land;8416.73;2024.68
trt000304;196;143;216;land;8542.13;1927.33
trt000305;81;183;190;land;8839.43;1958.09
trt000306;208;14;22;land;9112.33;1930.78
trt000307;248;162;114;land;9332.12;1952.72
trt000308;160;175;171;land;9546.13;1979.64
trt000309;151;59;8;land;9642.37;2007.04
trt000310;34;132;8;land;162.67;2130.36
trt000311;89;38;59;land;307.73;2096.6
trt000312;3;140;217;land;502.68;2108.72
trt000313;80;161;55;land;809.29;2042.05
trt000314;118;236;173;land;935.45;2017.56
trt000315;163;201;27;land;1294.47;2105.33
trt000316;2;255;118;land;1518.09;2074.64
trt000317;51;239;229;land;1699.71;2057.79
trt000318;30;245;213;land;1870.52;2110.01
trt000319;231;54;201;land;2022.07;2095.32
trt000320;76;208;68;land;2231.4;2076.01
trt000321;97;168;32;land;2521.18;2166.55
trt000322;25;79;75;land;2789.53;2023.99
trt000323;210;71;176;land;2884.46;2080.76
trt000324;122;62;74;land;3220.85;2023.71
trt000325;3;119;152;land;3481.39;2058.52
trt000326;56;12;252;land;3619.06;2044.12
trt000327;99;163;136;land;4043.63;2122.39
trt000328;70;237;125;land;4168.62;2113.58
trt000329;173;60;208;land;4236.93;2139.99
trt000330;130;251;35;land;5061.8;2144.98
trt000331;26;87;195;land;5130.08;2072.01
trt000332;108;33;116;land;5357.07;2077.24
trt000333;76;235;106;land;5692.34;2026.44
trt000334;160;113;9;land;5821.45;2118.88
trt000335;32;83;27;land;6041.83;2104.83
trt000336;97;241;233;land;6350.19;2065.78
trt000337;83;7;63;land;6529.65;2110.04
trt000338;137;192;147;land;6714.19;2093.27
trt000339;5;74;160;land;7096.62;2088.89
trt000340;13;212;37;land;7354.7;2069.66
trt000341;241;156;35;land;7554.87;2078.39
trt000342;200;153;190;land;7803.1;2068.1
trt000343;4;201;147;land;7978.82;2085.04
trt000344;45;178;47;land;8132.56;2066.82
trt000345;75;166;23;land;8311.68;2037.01
trt000346;140;60;174;land;8544.21;2081.39
trt000347;175;71;91;land;8740.11;2112.74
trt000348;63;54;135;land;9052.87;2058.28
trt000349;198;91;59;land;9207.87;2062.97
trt000350;86;229;236;land;9446.14;2092.18
trt000351;152;165;51;land;9696.68;2086.25
trt000352;68;71;6;land;250.35;2294.31
trt000353;39;201;107;land;379.56;2262.86
trt000354;182;158;13;land;533.94;2237.73
trt000355;124;53;35;land;691.67;2182.17
trt000356;5;71;2;land;953.98;2197.4
trt000357;160;71;50;land;1279.01;2302.81
trt000358;190;155;177;land;1451.42;2202.69
trt000359;127;113;29;land;1649.06;2258.55
trt000360;227;237;213;land;1991.05;2243.97
trt000361;184;97;223;land;2132.62;2149.05
trt000362;191;36;43;land;2317.57;2194.15
trt000363;22;243;50;land;2665.01;2152.13
trt000364;142;13;28;land;2800.4;2217.12
trt000365;24;194;155;land;3291.35;2164.1
trt000366;7;36;54;land;3455.6;2201.74
trt000367;189;95;66;land;4049.1;2196.19
trt000368;254;83;146;land;4143.9;2194.52
trt000369;196;204;254;land;4226.22;2165.27
trt000370;88;212;165;land;4920.98;2239.19
trt000371;241;83;105;land;5038.08;2302.72
trt000372;153;179;157;land;5358.9;2231.51
trt000373;148;240;197;land;5509.19;2158.61
trt000374;193;30;70;land;5729.15;2268.27
trt000375;72;238;190;land;5903.4;2293.47
trt000376;93;121;222;land;6128.81;2227.77
trt000377;205;80;10;land;6325.13;2257.11
trt000378;167;144;203;land;6553.27;2203.41
trt000379;176;158;132;land;6796.61;2216.98
trt000380;142;55;188;land;6956.92;2210.41
trt000381;200;206;164;land;7206.88;2240.87
trt000382;5;68;246;land;7429.91;2211.42
trt000383;69;9;217;land;7660.89;2220.75
trt000384;42;115;64;land;7840.61;2276.69
trt000385;238;82;206;land;8286.27;2314.16
trt000386;86;59;242;land;8309.46;2189.62
trt000387;92;90;111;land;8527.48;2243.4
trt000388;127;49;52;land;8892.77;2208.94
trt000389;44;2;163;land;9080.04;2191.62
trt000390;164;162;20;land;9266.82;2189.25
trt000391;44;1;25;land;9426.95;2217.43
trt000392;235;64;114;land;9714.68;2160.95
trt000393;175;97;82;land;154.66;2337.17
trt000394;69;203;166;land;298.44;2410.79
trt000395;116;18;193;land;561.28;2344.53
trt000396;162;97;113;land;716.71;2381.12
trt000397;234;109;237;land;913.64;2346.75
trt000398;233;206;144;land;1116.81;2369.77
trt000399;246;174;12;land;1455.14;2347.19
trt000400;202;50;81;land;1758.1;2410.32
trt000401;110;177;53;land;1953.46;2445.51
trt000402;185;67;37;land;1965.76;2337.03
trt000403;169;45;18;land;2440.46;2336.61
trt000404;236;77;149;land;2588.58;2387.94
trt000405;89;227;49;land;2741.77;2282.16
trt000406;209;18;201;land;3305.98;2323.6
trt000407;46;40;176;land;3400.95;2329.03
trt000408;90;153;0;land;4422.86;2333.41
trt000409;33;79;147;land;4584.99;2434.71
trt000410;92;116;239;land;4809.09;2372.56
trt000411;54;29;44;land;4918.57;2368.9
trt000412;220;179;133;land;5311.52;2355.18
trt000413;71;11;134;land;5516.57;2380.36
trt000414;252;113;102;land;5715.13;2403.71
trt000415;91;196;155;land;5946.99;2424.64
trt000416;162;0;185;land;6165.48;2372.18
trt000417;43;243;41;land;6263.5;2434.32
trt000418;135;81;86;land;6570.6;2353.44
trt000419;198;249;209;land;6792.09;2370.83
trt000420;158;199;31;land;7035.16;2381.79
trt000421;36;46;70;land;7237.43;2358.21
trt000422;65;158;37;land;7476.05;2363.61
trt000423;131;153;134;land;7722.16;2396.66
trt000424;81;190;0;land;7952.54;2328.72
trt000425;56;22;3;land;8130.61;2315.28
trt000426;19;138;231;land;8410.31;2429.79
trt000427;254;139;100;land;8665.35;2415.1
trt000428;71;163;66;land;8731.67;2310.69
trt000429;23;141;219;land;9000.53;2319.94
trt000430;30;191;51;land;9289.99;2341.94
trt000431;198;14;178;land;9425.05;2290.1
trt000432;193;168;4;land;200.5;2450.52
trt000433;69;94;55;land;381.2;2475.24
trt000434;226;59;145;land;517.36;2439.31
trt000435;170;195;193;land;857.6;2434.61
trt000436;207;65;137;land;950.42;2560.37
trt000437;147;63;39;land;1272.33;2516.19
trt000438;236;219;152;land;1521.74;2461.24
trt000439;116;248;181;land;1719.25;2593.66
trt000440;33;249;237;land;1922.91;2566.11
trt000441;151;52;25;land;2065.36;2583.76
trt000442;139;109;154;land;2434.07;2461.29
trt000443;44;16;243;land;2617.27;2524.75
trt000444;176;211;145;land;2834.29;2537.86
trt000445;50;134;145;land;2905.77;2641.95
trt000446;17;186;0;land;3418.62;2435.2
trt000447;123;163;55;land;4449.89;2589.81
trt000448;192;8;11;land;4527.6;2615.43
trt000449;218;227;67;land;4856.48;2473.34
trt000450;5;126;252;land;5025.58;2491.16
trt000451;191;102;76;land;5326.39;2521.19
trt000452;157;245;71;land;5466.76;2548.53
trt000453;186;47;140;land;5674.26;2552.15
trt000454;101;28;244;land;6012.62;2529.71
trt000455;186;104;111;land;6204.12;2529.36
trt000456;90;120;119;land;6412.98;2490.2
trt000457;71;97;75;land;6590.24;2578.12
trt000458;72;157;179;land;6764.93;2532.45
trt000459;96;222;43;land;6922.4;2485.45
trt000460;53;4;191;land;7225.2;2502.62
trt000461;253;216;182;land;7578.32;2502.57
trt000462;168;224;9;land;7616.17;2613.01
trt000463;181;233;90;land;7990.58;2523.17
trt000464;37;141;79;land;8205.07;2499.95
trt000465;64;228;47;land;8342.51;2564.99
trt000466;128;46;139;land;8547.51;2426.64
trt000467;49;135;213;land;8812.78;2435.73
trt000468;18;203;112;land;9004.47;2573.42
trt000469;0;129;71;land;9145.44;2387.79
trt000470;222;118;123;land;183.58;2690.85
trt000471;72;101;243;land;275.64;2633.61
trt000472;71;138;85;land;1045.62;2552.53
trt000473;83;197;95;land;1247.1;2638.68
trt000474;67;204;87;land;1444.79;2666.62
trt000475;108;14;75;land;1583.53;2631.98
trt000476;198;9;95;land;1956.23;2680.83
trt000477;159;214;32;land;2171.94;2674.94
trt000478;54;113;160;land;2301.59;2740.55
trt000479;180;66;225;land;2573.5;2700.91
trt000480;199;189;5;land;2780.78;2641.06
trt000481;142;221;108;land;2928.86;2609.96
trt000482;6;185;3;land;4437.75;2723.87
trt000483;49;28;54;land;4488.45;2628.25
trt000484;246;14;198;land;4876.52;2645.3
trt000485;238;138;38;land;5010.47;2618.13
trt000486;92;204;92;land;5273.39;2689.62
trt000487;148;133;79;land;5542.83;2708.77
trt000488;240;3;138;land;5720.04;2682.96
trt000489;247;161;150;land;5910.03;2630.0
trt000490;129;75;111;land;6190.47;2683.68
trt000491;90;195;117;land;6370.48;2631.93
trt000492;250;150;212;land;6474.69;2670.99
trt000493;246;221;192;land;6716.35;2701.64
trt000494;147;229;144;land;6994.07;2635.54
trt000495;4;157;191;land;7192.12;2675.84
trt000496;42;237;177;land;7410.48;2662.95
trt000497;47;118;40;land;7790.39;2640.13
trt000498;120;199;126;land;7953.08;2716.66
trt000499;201;241;68;land;8117.78;2659.92
trt000500;168;145;105;land;8267.58;2677.71
trt000501;230;255;110;land;8516.86;2778.09
trt000502;53;35;87;land;8900.28;2676.05
trt000503;66;105;183;land;8983.9;2687.41
trt000504;225;3;12;land;9163.05;2702.33
trt000505;207;217;78;land;60.42;2768.26
trt000506;151;77;120;land;1136.88;2759.18
trt000507;182;68;9;land;1290.82;2808.83
trt000508;130;216;62;land;1517.46;2781.69
trt000509;250;96;131;land;1611.67;2867.47
trt000510;66;146;106;land;1789.87;2788.7
trt000511;193;242;204;land;2086.91;2800.53
trt000512;87;45;181;land;2314.44;2895.36
trt000513;248;97;94;land;2627.91;2841.35
trt000514;229;173;89;land;2762.92;2776.07
trt000515;35;168;249;land;2966.48;2793.57
trt000516;54;20;183;land;4399.0;2789.92
trt000517;150;200;178;land;4572.57;2814.23
trt000518;68;55;165;land;4747.35;2902.38
trt000519;174;41;78;land;5150.16;2834.81
trt000520;73;70;176;land;5360.11;2819.78
trt000521;39;202;206;land;5406.11;2738.38
trt000522;108;3;95;land;5714.09;2829.22
trt000523;71;2;178;land;5988.65;2782.16
trt000524;22;25;46;land;6201.37;2835.27
trt000525;180;190;186;land;6433.57;2768.22
trt000526;139;86;64;land;6496.07;2855.31
trt000527;232;131;101;land;6866.05;2780.8
trt000528;3;225;87;land;7076.87;2810.06
trt000529;48;31;128;land;7296.99;2817.21
trt000530;75;160;186;land;7573.8;2795.0
trt000531;135;213;61;land;7785.57;2832.52
trt000532;204;42;183;land;7970.78;2850.92
trt000533;154;144;209;land;8170.59;2849.79
trt000534;182;124;7;land;8357.95;2820.28
trt000535;68;251;40;land;8518.75;2851.26
trt000536;221;52;124;land;8917.57;2813.03
trt000537;68;91;216;land;8951.25;2750.24
trt000538;34;134;44;land;1186.19;2944.84
trt000539;65;4;176;land;1298.2;3013.4
trt000540;84;66;55;land;1415.59;2920.44
trt000541;86;187;17;land;1746.97;2931.73
trt000542;245;250;193;land;1934.06;2883.67
trt000543;203;118;46;land;2185.18;2940.28
trt000544;52;84;179;land;2424.51;2938.04
trt000545;90;51;195;land;2603.31;2979.46
trt000546;76;195;231;land;2852.83;2891.95
trt000547;77;8;214;land;3063.54;2966.12
trt000548;85;51;3;land;3140.88;2944.12
trt000549;99;18;89;land;4682.05;2995.55
trt000550;250;82;202;land;4904.53;2878.58
trt000551;46;246;54;land;5007.7;3029.47
trt000552;13;31;254;land;5195.1;3030.11
trt000553;163;181;137;land;5390.56;2953.47
trt000554;167;253;244;land;5586.29;2951.37
trt000555;103;55;241;land;5885.72;2894.78
trt000556;123;187;61;land;6061.71;2953.75
trt000557;144;209;248;land;6315.09;2946.5
trt000558;115;167;142;land;6619.69;2903.95
trt000559;33;211;112;land;6771.66;2933.05
trt000560;208;121;148;land;6985.75;2897.91
trt000561;54;179;35;land;7197.86;2873.82
trt000562;73;165;11;land;7573.93;2904.93
trt000563;59;46;7;land;7725.6;3017.77
trt000564;10;169;238;land;7892.55;2995.48
trt000565;171;121;105;land;8059.0;2983.67
trt000566;157;248;181;land;8350.01;2978.48
trt000567;81;167;247;land;8522.33;2979.1
trt000568;190;192;57;land;8892.81;2897.85
trt000569;83;205;250;land;1262.99;3094.1
trt000570;52;184;40;land;1410.82;3064.09
trt000571;247;178;124;land;1680.27;3074.96
trt000572;152;154;237;land;1906.1;3115.44
trt000573;190;41;192;land;2088.78;3093.72
trt000574;52;130;212;land;2307.55;3183.39
trt000575;243;22;199;land;2472.17;3108.06
trt000576;12;207;239;land;2781.59;3069.48
trt000577;109;167;200;land;2928.22;3116.09
trt000578;211;93;222;land;3133.15;3011.43
trt000579;244;64;31;land;4693.87;3136.08
trt000580;54;11;139;land;4845.15;3061.09
trt000581;19;144;40;land;5122.83;3057.04
trt000582;180;59;214;land;5265.68;3097.25
trt000583;64;18;214;land;5359.78;3097.59
trt000584;82;241;184;land;5577.99;3071.14
trt000585;30;72;59;land;5806.86;3088.86
trt000586;212;63;232;land;6158.86;3108.83
trt000587;240;77;2;land;6406.98;3087.27
trt000588;30;255;252;land;6542.17;3071.12
trt000589;124;166;171;land;6788.87;3098.94
trt000590;139;179;7;land;7123.42;2999.04
trt000591;2;76;185;land;7272.29;3014.5
trt000592;91;19;134;land;7452.77;3064.61
trt000593;255;172;64;land;7758.96;3193.72
trt000594;144;68;126;land;7901.96;3106.76
trt000595;216;151;159;land;8202.85;3080.16
trt000596;191;163;164;land;8295.37;3113.55
trt000597;176;193;204;land;8654.36;3133.49
trt000598;20;251;83;land;8718.66;3096.28
trt000599;230;180;253;land;1270.82;3232.72
trt000600;74;54;139;land;1462.34;3226.79
trt000601;74;211;203;land;1735.61;3282.23
trt000602;50;69;243;land;1962.33;3292.21
trt000603;12;50;120;land;2185.73;3280.17
trt000604;50;59;101;land;2396.77;3284.52
trt000605;57;28;246;land;2549.36;3223.74
trt000606;178;198;115;land;2690.81;3156.86
trt000607;252;165;182;land;4402.97;3326.62
trt000608;94;131;66;land;4586.4;3263.63
trt000609;229;180;190;land;4867.76;3312.96
trt000610;118;89;240;land;4950.51;3183.55
trt000611;219;183;118;land;5289.92;3278.72
trt000612;175;40;124;land;5545.23;3286.65
trt000613;91;213;219;land;5732.25;3309.75
trt000614;187;19;28;land;5923.41;3304.02
